1666	26	40	1
1667	27	40	1
1668	28	40	1
1669	29	40	1
1670	30	40	1
1671	31	40	1
1672	32	40	1
1673	33	40	1
1674	34	40	1
1675	35	40	1
1676	36	40	1
1677	37	40	1
1678	38	40	1
1679	39	40	1
1680	40	40	1
